record_id,timestamp,shipment_id,candidate_route_id,origin,destination,cargo_type,cargo_weight_kg,cost_sar,total_transit_time_hours,capacity_available_kg,reliability_score,num_connections,priority,airline,distance_km,weather_risk_score,season,load_factor,shc_code,optimization_score
RTE_013064,2025-07-04 08:47:00,SHP_002890,CR_03,SIN,JED,Pharmaceutical,2317.28,28789.94,11.09,7148.55,0.84,0,Economy,Cathay Cargo,7100,0.35,Summer,0.77,PER,0.867
RTE_003245,2025-12-17 06:55:00,SHP_000715,CR_01,DXB,JED,Perishable,1191.9,9505.75,7.35,4324.73,0.85,1,Standard,Korean Air Cargo,1700,0.18,Winter,0.78,ICE,0.911
RTE_017202,2025-03-27 02:37:00,SHP_003810,CR_01,JNB,JED,Perishable,1811.46,22945.83,9.5,9817.89,0.9,0,Standard,Cargolux,6400,0.24,Spring,0.52,ICE,0.973
RTE_006183,2025-08-23 07:56:00,SHP_001379,CR_02,DEL,JED,General,3372.66,19716.19,10.54,9865.52,0.74,1,Standard,Turkish Cargo,3900,0.49,Summer,0.78,GEN,0.69
RTE_005042,2025-11-10 23:27:00,SHP_001118,CR_05,DEL,JED,Pharmaceutical,2178.03,18055.72,10.29,2783.73,0.83,1,Standard,Turkish Cargo,3900,0.23,Monsoon,0.53,ICE,0.732
RTE_004818,2025-10-12 00:16:00,SHP_001067,CR_02,LAX,JED,Pharmaceutical,1589.72,58087.67,19.54,1689.72,0.89,0,Standard,Lufthansa Cargo,13400,0.25,Monsoon,0.89,ICE,0.661
RTE_012256,2025-05-24 10:47:00,SHP_002711,CR_02,LHR,JED,Perishable,1656.93,17482.95,17.43,12517.37,0.66,2,Standard,Turkish Cargo,4740,0.43,Summer,0.71,ICE,0.506
RTE_010633,2025-11-13 06:39:00,SHP_002352,CR_02,AMS,JED,Dangerous,3884.41,33312.35,6.55,14891.0,0.89,0,Economy,Lufthansa Cargo,4620,0.21,Monsoon,0.63,DGR,0.842
RTE_003564,2025-05-11 20:50:00,SHP_000785,CR_04,PVG,JED,Heavy,10202.91,51055.47,18.3,17413.06,0.76,1,Standard,Etihad Cargo,8750,0.41,Summer,0.65,ELI,0.635
RTE_012921,2025-03-26 01:09:00,SHP_002858,CR_02,MAD,JED,Pharmaceutical,1120.34,30530.93,7.12,2787.74,0.92,0,Express,Cathay Cargo,5180,0.26,Spring,0.66,ICE,0.91
RTE_016738,2025-11-03 04:18:00,SHP_003706,CR_03,FRA,JED,General,3372.7,23598.08,9.07,10335.07,0.84,1,Express,Cathay Cargo,4200,0.22,Monsoon,0.58,GEN,0.736
RTE_018699,2025-12-01 00:55:00,SHP_004145,CR_01,LHR,JED,General,1212.84,9697.24,19.17,11856.61,0.74,2,Economy,Saudia Cargo,4740,0.14,Winter,0.83,GEN,0.691
RTE_006177,2025-03-05 01:29:00,SHP_001377,CR_05,PVG,JED,Perishable,1207.36,28821.14,25.08,1394.97,0.75,2,Standard,Korean Air Cargo,8750,0.24,Spring,0.76,ICE,0.36
RTE_009955,2025-10-23 22:31:00,SHP_002207,CR_02,BRU,JED,Dangerous,3548.27,24178.03,18.06,9048.99,0.72,2,Economy,Qatar Airways Cargo,4520,0.28,Monsoon,0.59,DGR,0.53
RTE_013539,2025-10-18 06:02:00,SHP_002996,CR_04,ORD,JED,Valuable,1417.51,38886.91,23.49,11640.5,0.71,2,Standard,Emirates SkyCargo,10650,0.27,Monsoon,0.76,VAL,0.504
RTE_006313,2025-09-29 03:26:00,SHP_001406,CR_05,PVG,JED,Perishable,2624.46,37195.55,17.11,8913.27,0.81,1,Standard,Korean Air Cargo,8750,0.34,Monsoon,0.68,PER,0.646
RTE_009989,2025-03-22 08:53:00,SHP_002213,CR_03,DXB,JED,Valuable,1138.3,10732.66,3.39,10905.08,0.87,0,Standard,Qatar Airways Cargo,1700,0.22,Spring,0.71,VAL,0.916
RTE_019071,2025-09-21 06:57:00,SHP_004232,CR_01,SIN,JED,Dangerous,3272.4,34892.22,11.05,9876.96,0.85,0,Economy,Qatar Airways Cargo,7100,0.32,Monsoon,0.81,CAO,0.936
RTE_013736,2026-01-21 07:28:00,SHP_003039,CR_02,LAX,JED,General,2822.61,31767.39,23.01,9764.53,0.84,1,Economy,Cathay Cargo,13400,0.17,Winter,0.57,GEN,0.764
RTE_000657,2025-04-02 17:25:00,SHP_000145,CR_03,LAX,JED,Pharmaceutical,1053.55,43354.98,16.49,10922.55,0.86,0,Standard,Korean Air Cargo,13400,0.31,Spring,0.45,PER,0.904
RTE_010384,2026-02-04 02:26:00,SHP_002299,CR_02,ADD,JED,Perishable,239.83,4384.12,2.44,4025.97,0.92,0,Economy,Etihad Cargo,1650,0.23,Winter,0.68,PER,0.955
RTE_006685,2026-02-15 10:17:00,SHP_001483,CR_04,ATL,JED,Perishable,2262.15,50422.6,15.07,12292.67,0.92,0,Express,Singapore Airlines Cargo,11100,0.18,Winter,0.72,PER,0.875
RTE_011049,2026-02-04 07:14:00,SHP_002445,CR_03,ADD,JED,Valuable,382.52,6497.73,8.28,638.8,0.81,1,Standard,Emirates SkyCargo,1650,0.19,Winter,0.77,VAL,0.669
RTE_018741,2026-01-23 10:26:00,SHP_004156,CR_02,NRT,JED,Pharmaceutical,523.59,29562.98,22.18,1266.99,0.75,2,Standard,Turkish Cargo,9500,0.18,Winter,0.81,ICE,0.602
RTE_013645,2025-11-16 23:17:00,SHP_003020,CR_01,LHR,JED,Heavy,9037.59,63773.28,12.39,16782.66,0.82,1,Express,Cargolux,4740,0.18,Monsoon,0.67,ELM,0.603
RTE_017551,2025-06-16 17:09:00,SHP_003887,CR_03,SIN,JED,General,662.57,11091.21,15.18,10820.4,0.77,1,Economy,Etihad Cargo,7100,0.37,Summer,0.65,GEN,0.665
RTE_015732,2026-01-27 03:24:00,SHP_003478,CR_06,CAI,JED,Heavy,8187.82,42567.94,2.11,13559.27,0.93,0,Standard,Cargolux,1220,0.23,Winter,0.66,ELM,0.827
RTE_003232,2025-09-26 16:34:00,SHP_000711,CR_05,FRA,JED,General,609.96,11652.61,9.47,8451.74,0.78,1,Standard,Qatar Airways Cargo,4200,0.29,Monsoon,0.74,GEN,0.797
RTE_018550,2025-07-23 06:43:00,SHP_004112,CR_01,ADD,JED,Perishable,2310.72,14697.34,8.23,11138.54,0.8,1,Express,Cargolux,1650,0.41,Summer,0.83,ICE,0.591
RTE_002485,2025-03-26 20:15:00,SHP_000548,CR_03,NRT,JED,Dangerous,1388.99,60058.17,14.11,9885.84,0.89,0,Express,Cathay Cargo,9500,0.24,Spring,0.86,DGR,0.813
RTE_007206,2026-01-20 04:30:00,SHP_001601,CR_04,ORD,JED,Heavy,11643.29,92739.83,20.22,16447.2,0.82,1,Express,Cathay Cargo,10650,0.19,Winter,0.71,ELI,0.466
RTE_005968,2026-02-01 20:32:00,SHP_001331,CR_02,DOH,JED,Dangerous,2355.66,17780.86,2.2,2573.05,0.91,0,Standard,Singapore Airlines Cargo,1320,0.21,Winter,0.89,CAO,0.734
RTE_018046,2025-07-08 23:06:00,SHP_003998,CR_01,ICN,JED,Pharmaceutical,2076.1,30737.45,17.53,12307.75,0.77,1,Standard,Cargolux,8500,0.36,Summer,0.48,ICE,0.654
RTE_000953,2025-07-14 04:10:00,SHP_000212,CR_04,FRA,JED,Dangerous,4626.23,38363.7,10.44,13272.47,0.79,1,Express,Korean Air Cargo,4200,0.42,Summer,0.73,CAO,0.673
RTE_009362,2025-05-30 00:48:00,SHP_002077,CR_06,DEL,JED,Heavy,9308.33,41736.4,11.55,17794.87,0.75,1,Economy,Emirates SkyCargo,3900,0.42,Summer,0.59,ELM,0.729
RTE_011400,2025-04-22 23:56:00,SHP_002523,CR_02,ICN,JED,Valuable,890.11,32437.25,14.22,7581.09,0.8,1,Express,Korean Air Cargo,8500,0.25,Spring,0.84,VAL,0.717
RTE_005665,2025-11-21 23:55:00,SHP_001261,CR_02,NRT,JED,Heavy,6335.96,42690.0,17.08,12109.66,0.83,1,Standard,Singapore Airlines Cargo,9500,0.19,Monsoon,0.53,ELI,0.932
RTE_012731,2025-05-03 18:32:00,SHP_002815,CR_03,NBO,JED,Heavy,5453.56,25797.9,4.51,6591.74,0.87,0,Standard,Saudia Cargo,2400,0.43,Summer,0.85,ELI,0.765
RTE_007029,2025-10-31 07:52:00,SHP_001563,CR_02,KWI,JED,Heavy,6712.46,24882.82,2.42,14357.36,0.88,0,Standard,Qatar Airways Cargo,1250,0.29,Monsoon,0.54,ELM,0.92
RTE_017117,2025-12-02 02:43:00,SHP_003791,CR_02,LAX,JED,Perishable,2698.12,60780.78,23.48,5417.79,0.83,1,Express,Cargolux,13400,0.19,Winter,0.71,FRO,0.619
RTE_003410,2025-05-29 18:25:00,SHP_000751,CR_02,MIA,JED,Pharmaceutical,1696.18,48029.04,15.37,4579.06,0.84,0,Standard,Singapore Airlines Cargo,11400,0.41,Summer,0.79,ICE,0.983
RTE_004776,2025-03-12 14:17:00,SHP_001058,CR_02,BRU,JED,Heavy,11165.42,42586.74,12.45,11265.42,0.81,1,Economy,Lufthansa Cargo,4520,0.25,Spring,0.6,ELI,0.685
RTE_009911,2025-05-22 15:59:00,SHP_002197,CR_01,ADD,JED,General,467.71,5231.03,7.31,8154.19,0.75,1,Standard,Emirates SkyCargo,1650,0.4,Summer,0.86,GEN,0.679
RTE_015581,2025-07-12 03:42:00,SHP_003446,CR_06,RUH,JED,Pharmaceutical,332.1,4177.55,10.48,2095.4,0.71,2,Standard,Saudia Cargo,850,0.37,Summer,0.77,PER,0.617
RTE_018176,2025-03-16 17:37:00,SHP_004028,CR_01,CAI,JED,General,2833.53,13579.7,5.48,10590.36,0.83,1,Standard,Korean Air Cargo,1220,0.25,Spring,0.69,GEN,0.81
RTE_011938,2025-12-12 19:14:00,SHP_002641,CR_03,SIN,JED,Valuable,547.92,20005.27,10.01,4804.07,0.88,0,Economy,Turkish Cargo,7100,0.18,Winter,0.57,VAL,0.916
RTE_012383,2025-06-30 11:30:00,SHP_002737,CR_03,BOM,JED,Valuable,556.14,18041.26,10.47,8845.96,0.81,1,Express,Emirates SkyCargo,3650,0.34,Summer,0.85,VAL,0.694
RTE_001462,2025-07-20 01:12:00,SHP_000323,CR_06,ADD,JED,Pharmaceutical,2202.72,11484.96,2.53,2545.85,0.84,0,Standard,Saudia Cargo,1650,0.36,Summer,0.62,PER,0.668
RTE_009025,2025-12-27 01:46:00,SHP_002005,CR_06,JFK,JED,Heavy,9414.74,56112.52,25.39,11202.84,0.74,2,Standard,Qatar Airways Cargo,10200,0.18,Winter,0.61,ELI,0.325
RTE_013988,2025-06-09 13:37:00,SHP_003095,CR_02,JFK,JED,Perishable,1664.85,33938.13,14.1,1764.85,0.85,0,Standard,Emirates SkyCargo,10200,0.35,Summer,0.79,ICE,0.913
RTE_007954,2025-09-28 19:59:00,SHP_001770,CR_03,RUH,JED,General,393.78,3535.07,9.16,2189.16,0.7,2,Standard,Cathay Cargo,850,0.29,Monsoon,0.74,GEN,0.757
RTE_013614,2025-03-29 23:32:00,SHP_003012,CR_03,MAD,JED,Perishable,2710.59,34391.88,11.43,8341.61,0.82,1,Express,Lufthansa Cargo,5180,0.24,Spring,0.74,FRO,0.66
RTE_016118,2026-01-17 00:11:00,SHP_003567,CR_04,NBO,JED,Perishable,199.69,7670.93,4.34,2405.14,0.89,0,Standard,Korean Air Cargo,2400,0.22,Winter,0.69,ICE,0.976
RTE_012541,2025-05-12 05:26:00,SHP_002773,CR_03,DXB,JED,Valuable,869.34,11365.95,6.41,4194.41,0.78,1,Express,Korean Air Cargo,1700,0.44,Summer,0.58,VAL,0.569
RTE_011356,2025-11-30 11:44:00,SHP_002513,CR_06,JFK,JED,Perishable,989.38,34513.78,14.25,11199.22,0.91,0,Standard,Lufthansa Cargo,10200,0.24,Monsoon,0.78,ICE,0.954
RTE_005153,2026-02-07 22:01:00,SHP_001142,CR_05,JFK,JED,General,1238.31,28412.66,16.36,7759.65,0.88,0,Standard,Saudia Cargo,10200,0.22,Winter,0.73,GEN,0.907
RTE_001147,2025-10-11 23:00:00,SHP_000252,CR_04,CDG,JED,Valuable,108.35,18273.36,11.3,4273.49,0.82,1,Express,Saudia Cargo,4470,0.23,Monsoon,0.77,VAL,0.685
RTE_001938,2026-02-03 19:04:00,SHP_000428,CR_01,MIA,JED,General,3122.46,30922.49,15.5,10083.67,0.89,0,Standard,Cargolux,11400,0.19,Winter,0.82,GEN,0.982
RTE_018248,2025-03-25 05:22:00,SHP_004043,CR_05,AUH,JED,Heavy,9882.56,46812.21,14.19,11901.18,0.73,2,Economy,Turkish Cargo,1650,0.23,Spring,0.67,ELI,0.386
RTE_018862,2025-07-16 07:04:00,SHP_004183,CR_03,JNB,JED,Dangerous,1298.65,22008.42,9.53,9812.29,0.84,0,Economy,Korean Air Cargo,6400,0.42,Summer,0.66,CAO,0.926
RTE_018388,2026-02-11 11:24:00,SHP_004075,CR_04,MAD,JED,Valuable,1275.79,13502.8,14.12,2647.16,0.74,2,Economy,Saudia Cargo,5180,0.24,Winter,0.98,VAL,0.622
RTE_014827,2026-01-15 04:10:00,SHP_003282,CR_01,DEL,JED,Valuable,580.74,16035.42,11.58,3237.83,0.84,1,Standard,Saudia Cargo,3900,0.21,Winter,0.98,VAL,0.667
RTE_005915,2025-11-11 05:20:00,SHP_001319,CR_03,AUH,JED,Dangerous,1458.97,7618.42,7.53,6474.18,0.71,2,Standard,Emirates SkyCargo,1650,0.25,Monsoon,0.58,DGR,0.523
RTE_000457,2026-02-25 04:33:00,SHP_000101,CR_05,JNB,JED,Pharmaceutical,144.39,24435.27,10.02,6237.22,0.92,0,Standard,Turkish Cargo,6400,0.2,Winter,0.6,ICE,0.804
RTE_011468,2025-12-18 20:00:00,SHP_002537,CR_04,MAD,JED,Heavy,7781.34,47254.54,13.21,8877.24,0.84,1,Standard,Cargolux,5180,0.15,Winter,0.57,ELI,0.52
RTE_005398,2025-05-02 07:16:00,SHP_001199,CR_03,KWI,JED,Dangerous,3096.58,16741.27,2.35,14870.46,0.84,0,Express,Korean Air Cargo,1250,0.45,Summer,0.86,DGR,0.92
RTE_015552,2025-08-20 11:16:00,SHP_003440,CR_03,AMS,JED,Valuable,378.4,19356.69,13.1,11899.63,0.75,1,Express,Emirates SkyCargo,4620,0.47,Summer,0.92,VAL,0.615
RTE_003859,2025-04-07 10:47:00,SHP_000853,CR_02,SIN,JED,Perishable,2213.97,30151.95,10.47,10841.44,0.89,0,Standard,Etihad Cargo,7100,0.26,Spring,0.82,ICE,0.977
RTE_000097,2026-02-20 09:35:00,SHP_000024,CR_03,ORD,JED,Dangerous,4673.73,49489.61,22.15,6512.58,0.81,1,Standard,Saudia Cargo,10650,0.19,Winter,0.8,CAO,0.52
RTE_003131,2025-06-06 18:19:00,SHP_000689,CR_02,IST,JED,Valuable,418.16,11075.47,8.07,6329.73,0.81,1,Express,Cathay Cargo,2400,0.33,Summer,0.64,VAL,0.639
RTE_008016,2025-10-01 21:51:00,SHP_001783,CR_06,DOH,JED,Heavy,5899.75,31234.62,7.11,11194.64,0.82,1,Standard,Turkish Cargo,1320,0.23,Monsoon,0.6,ELM,0.742
RTE_010667,2025-08-26 14:55:00,SHP_002360,CR_02,LAX,JED,Perishable,125.03,22222.91,20.48,4390.1,0.77,1,Economy,Etihad Cargo,13400,0.43,Summer,0.88,PER,0.743
RTE_006781,2025-08-07 04:33:00,SHP_001506,CR_03,IST,JED,Valuable,1296.42,11203.46,9.29,1396.42,0.68,2,Standard,Etihad Cargo,2400,0.44,Summer,0.79,VAL,0.452
RTE_006619,2026-02-26 06:40:00,SHP_001469,CR_01,MIA,JED,Heavy,9050.56,55434.65,18.0,10749.59,0.83,1,Express,Turkish Cargo,11400,0.25,Winter,0.78,ELM,0.597
RTE_002628,2025-11-29 14:27:00,SHP_000581,CR_01,MIA,JED,Pharmaceutical,457.72,51124.56,18.58,4297.75,0.8,1,Express,Korean Air Cargo,11400,0.21,Monsoon,0.7,ICE,0.506
RTE_003774,2025-10-25 02:55:00,SHP_000832,CR_05,AUH,JED,Dangerous,1125.22,11642.55,6.15,7910.44,0.8,1,Standard,Turkish Cargo,1650,0.25,Monsoon,0.81,DGR,0.718
RTE_010560,2025-09-19 16:34:00,SHP_002336,CR_02,MAD,JED,General,3463.69,18466.31,11.52,13306.0,0.79,1,Standard,Singapore Airlines Cargo,5180,0.31,Monsoon,0.76,GEN,0.704
RTE_002240,2025-05-06 09:02:00,SHP_000494,CR_01,IST,JED,Heavy,8095.91,47379.93,8.32,11928.35,0.75,1,Express,Saudia Cargo,2400,0.43,Summer,0.71,ELI,0.684
RTE_003664,2025-09-15 06:34:00,SHP_000808,CR_02,KWI,JED,General,2850.73,9180.45,9.49,9445.46,0.74,2,Standard,Emirates SkyCargo,1250,0.32,Monsoon,0.85,GEN,0.613
RTE_020190,2025-11-23 01:09:00,SHP_004488,CR_03,NRT,JED,General,1118.26,30082.58,14.55,9706.26,0.92,0,Express,Lufthansa Cargo,9500,0.18,Monsoon,0.6,GEN,0.95
RTE_018718,2025-08-05 21:22:00,SHP_004149,CR_03,CAI,JED,Perishable,1235.57,9958.46,2.18,13840.42,0.85,0,Express,Korean Air Cargo,1220,0.47,Summer,0.72,ICE,0.909
RTE_005139,2025-09-02 12:51:00,SHP_001139,CR_04,FRA,JED,Heavy,8325.2,52827.7,17.46,13879.32,0.74,2,Standard,Cathay Cargo,4200,0.33,Monsoon,0.71,ELI,0.544
RTE_016858,2025-05-20 21:57:00,SHP_003733,CR_02,DEL,JED,Dangerous,1530.58,12494.61,13.02,10768.11,0.67,2,Economy,Turkish Cargo,3900,0.43,Summer,0.84,CAO,0.547
RTE_002390,2025-04-28 06:54:00,SHP_000527,CR_03,ADD,JED,Dangerous,1533.01,8907.14,8.56,1888.56,0.69,2,Standard,Cargolux,1650,0.27,Spring,0.65,DGR,0.469
RTE_012365,2025-11-23 00:24:00,SHP_002734,CR_02,BRU,JED,General,1001.51,14917.48,8.26,5571.16,0.91,0,Standard,Turkish Cargo,4520,0.18,Monsoon,0.84,GEN,0.851
RTE_017784,2025-04-17 09:18:00,SHP_003938,CR_02,ADD,JED,Valuable,1315.98,11220.55,3.41,1415.98,0.9,0,Standard,Emirates SkyCargo,1650,0.26,Spring,0.79,VAL,0.767
RTE_014682,2026-02-13 11:58:00,SHP_003249,CR_04,MAD,JED,Pharmaceutical,1902.88,19464.16,8.03,5735.16,0.9,0,Economy,Lufthansa Cargo,5180,0.21,Winter,0.49,PER,0.929
RTE_010584,2025-11-13 09:04:00,SHP_002341,CR_01,FRA,JED,Pharmaceutical,1798.75,26149.95,9.23,5925.06,0.8,1,Express,Singapore Airlines Cargo,4200,0.21,Monsoon,0.8,ICE,0.574
RTE_003083,2026-01-20 20:54:00,SHP_000679,CR_01,IST,JED,General,1610.51,8805.83,9.52,12133.56,0.83,1,Standard,Emirates SkyCargo,2400,0.16,Winter,0.69,GEN,0.926
RTE_011984,2025-09-07 08:18:00,SHP_002651,CR_03,CDG,JED,Heavy,9700.9,40103.48,11.54,19766.67,0.78,1,Express,Emirates SkyCargo,4470,0.32,Monsoon,0.8,ELI,0.935
RTE_012415,2025-08-03 23:34:00,SHP_002744,CR_04,MAD,JED,Perishable,1101.97,26768.3,13.02,10874.64,0.74,1,Express,Qatar Airways Cargo,5180,0.42,Summer,0.62,ICE,0.829
RTE_010979,2025-05-11 10:32:00,SHP_002429,CR_03,KWI,JED,Pharmaceutical,227.98,4806.0,8.02,11007.62,0.77,1,Standard,Cargolux,1250,0.4,Summer,0.8,ICE,0.731
RTE_005592,2025-10-07 08:00:00,SHP_001244,CR_03,CDG,JED,Perishable,362.44,16756.85,13.01,8154.68,0.79,1,Express,Emirates SkyCargo,4470,0.27,Monsoon,0.53,ICE,0.61
RTE_017990,2025-04-15 21:58:00,SHP_003985,CR_04,RUH,JED,Valuable,206.81,4733.87,9.04,961.25,0.7,2,Standard,Cargolux,850,0.28,Spring,0.87,VAL,0.61
RTE_001664,2025-09-18 08:19:00,SHP_000367,CR_06,SIN,JED,General,477.21,12863.43,11.35,1384.22,0.81,1,Economy,Qatar Airways Cargo,7100,0.33,Monsoon,0.75,GEN,0.669
RTE_002902,2025-11-11 06:34:00,SHP_000639,CR_04,BRU,JED,Dangerous,1557.98,22063.84,7.05,4668.57,0.89,0,Economy,Cathay Cargo,4520,0.2,Monsoon,0.68,CAO,0.908
RTE_004100,2025-12-07 10:34:00,SHP_000906,CR_05,MAD,JED,Dangerous,4923.85,24422.1,12.1,7008.76,0.81,1,Economy,Etihad Cargo,5180,0.15,Winter,0.61,DGR,0.533
RTE_004269,2025-06-26 09:00:00,SHP_000944,CR_05,JFK,JED,Perishable,2210.04,32321.05,21.04,12666.07,0.72,2,Standard,Lufthansa Cargo,10200,0.37,Summer,0.94,ICE,0.634
RTE_019031,2025-08-12 21:18:00,SHP_004223,CR_01,DXB,JED,Valuable,876.55,8046.96,14.01,6784.53,0.66,2,Economy,Cargolux,1700,0.48,Summer,0.71,VAL,0.488
RTE_010733,2025-05-29 18:53:00,SHP_002374,CR_06,JNB,JED,Pharmaceutical,2021.94,25576.93,17.5,5518.19,0.69,2,Standard,Turkish Cargo,6400,0.42,Summer,0.79,ICE,0.596
RTE_010661,2025-04-13 06:17:00,SHP_002359,CR_01,MAD,JED,General,2805.21,13663.1,15.57,10679.88,0.74,2,Standard,Etihad Cargo,5180,0.31,Spring,0.66,GEN,0.653
RTE_015474,2025-10-27 20:07:00,SHP_003422,CR_03,ATL,JED,Pharmaceutical,1017.84,25278.05,19.51,1470.73,0.73,2,Economy,Lufthansa Cargo,11100,0.23,Monsoon,0.73,ICE,0.415
RTE_017604,2025-03-04 23:22:00,SHP_003897,CR_05,MAD,JED,Pharmaceutical,2332.94,22991.43,12.42,5418.99,0.83,1,Economy,Cathay Cargo,5180,0.23,Spring,0.62,PER,0.757
RTE_008128,2025-11-16 14:18:00,SHP_001807,CR_02,ICN,JED,Pharmaceutical,1954.37,32604.35,17.14,10287.89,0.81,1,Standard,Korean Air Cargo,8500,0.21,Monsoon,0.69,ICE,0.962
RTE_006884,2026-01-12 05:23:00,SHP_001531,CR_02,AUH,JED,General,2831.43,15824.92,2.3,9349.52,0.89,0,Express,Cathay Cargo,1650,0.18,Winter,0.66,GEN,0.949
RTE_020884,2025-05-31 18:43:00,SHP_004642,CR_05,ADD,JED,Heavy,8702.86,26671.72,4.07,8802.86,0.82,0,Standard,Etihad Cargo,1650,0.45,Summer,0.79,ELM,0.962
RTE_014748,2026-01-11 01:01:00,SHP_003265,CR_02,DEL,JED,Heavy,10079.88,33397.6,7.14,18444.25,0.9,0,Standard,Emirates SkyCargo,3900,0.16,Winter,0.66,ELI,0.984
RTE_014634,2025-07-03 06:02:00,SHP_003240,CR_01,ATL,JED,Valuable,1498.83,38375.45,17.37,3059.67,0.77,1,Standard,Singapore Airlines Cargo,11100,0.38,Summer,0.64,VAL,0.923
RTE_012551,2026-01-23 05:44:00,SHP_002775,CR_01,AUH,JED,Pharmaceutical,296.16,9319.52,5.56,2487.18,0.84,1,Express,Lufthansa Cargo,1650,0.19,Winter,0.74,PER,0.742
RTE_002398,2025-12-21 13:08:00,SHP_000529,CR_02,CAI,JED,General,3653.82,14026.23,5.58,10941.77,0.84,1,Economy,Etihad Cargo,1220,0.2,Winter,0.76,GEN,0.883
RTE_008900,2026-02-11 07:27:00,SHP_001977,CR_06,FRA,JED,Pharmaceutical,184.92,11615.47,10.54,5070.03,0.82,1,Economy,Qatar Airways Cargo,4200,0.26,Winter,0.86,ICE,0.774
RTE_004185,2025-06-22 08:34:00,SHP_000926,CR_01,AMS,JED,Heavy,4278.89,20865.76,12.2,6985.92,0.81,1,Economy,Cathay Cargo,4620,0.38,Summer,0.98,ELI,0.67
RTE_017881,2026-01-26 01:46:00,SHP_003960,CR_01,DEL,JED,Perishable,2164.07,18137.55,10.58,2264.07,0.83,1,Standard,Cathay Cargo,3900,0.24,Winter,0.57,ICE,0.501
RTE_002577,2025-12-19 17:12:00,SHP_000568,CR_02,SIN,JED,Perishable,834.22,16603.17,16.21,4667.04,0.84,1,Economy,Turkish Cargo,7100,0.19,Winter,0.78,PER,0.803
RTE_002374,2025-12-22 03:02:00,SHP_000524,CR_02,LAX,JED,Dangerous,4562.31,59674.45,27.21,5570.63,0.82,1,Standard,Emirates SkyCargo,13400,0.19,Winter,0.52,CAO,0.444
RTE_016850,2025-03-16 12:50:00,SHP_003731,CR_03,JFK,JED,Valuable,228.62,22166.3,15.09,9367.99,0.86,0,Economy,Etihad Cargo,10200,0.24,Spring,0.81,VAL,0.86
RTE_006634,2025-08-06 03:25:00,SHP_001472,CR_02,LAX,JED,Pharmaceutical,1723.27,50670.76,22.13,6858.31,0.86,0,Standard,Etihad Cargo,13400,0.45,Summer,0.72,PER,0.955
RTE_017242,2025-08-17 15:56:00,SHP_003818,CR_06,IST,JED,General,891.01,8215.78,6.55,4207.58,0.76,1,Standard,Qatar Airways Cargo,2400,0.44,Summer,0.98,GEN,0.709
RTE_020908,2025-10-01 23:30:00,SHP_004647,CR_01,LHR,JED,Perishable,113.18,12423.84,13.2,3596.84,0.74,2,Standard,Singapore Airlines Cargo,4740,0.25,Monsoon,0.65,ICE,0.737
RTE_020700,2026-02-12 12:36:00,SHP_004602,CR_06,JNB,JED,Dangerous,4224.24,27190.15,9.51,4452.68,0.89,0,Economy,Singapore Airlines Cargo,6400,0.26,Winter,0.91,DGR,0.766
RTE_017410,2025-03-16 22:48:00,SHP_003856,CR_04,AUH,JED,General,1724.54,10913.77,6.42,8733.25,0.83,1,Standard,Saudia Cargo,1650,0.22,Spring,0.79,GEN,0.735
RTE_009474,2025-10-31 20:36:00,SHP_002101,CR_04,BRU,JED,Dangerous,3793.13,48247.13,7.35,8612.05,0.89,0,Express,Cathay Cargo,4520,0.3,Monsoon,0.56,CAO,0.902
RTE_015745,2025-09-29 16:06:00,SHP_003481,CR_06,NRT,JED,Perishable,2065.77,34329.82,21.38,9925.1,0.71,2,Standard,Singapore Airlines Cargo,9500,0.29,Monsoon,0.73,PER,0.578
RTE_020782,2025-03-25 22:42:00,SHP_004620,CR_01,BRU,JED,General,1747.45,13529.33,12.23,6538.93,0.8,1,Standard,Lufthansa Cargo,4520,0.23,Spring,0.7,GEN,0.842
RTE_005641,2025-03-12 13:59:00,SHP_001254,CR_06,JFK,JED,Heavy,3526.67,50943.09,12.58,7159.23,0.88,0,Standard,Cargolux,10200,0.24,Spring,0.76,ELM,0.9
RTE_009002,2025-03-26 11:33:00,SHP_002000,CR_05,MIA,JED,Perishable,1178.56,35053.32,27.08,4255.0,0.71,2,Standard,Cargolux,11400,0.25,Spring,0.78,PER,0.457
RTE_009288,2025-07-18 01:49:00,SHP_002063,CR_06,LHR,JED,Heavy,7634.66,41405.95,8.08,14193.78,0.85,0,Standard,Cathay Cargo,4740,0.39,Summer,0.8,ELI,0.919
RTE_002516,2025-03-08 14:02:00,SHP_000555,CR_01,AUH,JED,General,437.18,5167.72,3.4,2663.11,0.91,0,Standard,Korean Air Cargo,1650,0.24,Spring,0.55,GEN,0.907
RTE_017534,2025-09-27 02:13:00,SHP_003883,CR_04,KWI,JED,General,1341.44,6225.11,3.17,10837.31,0.86,0,Standard,Etihad Cargo,1250,0.31,Monsoon,0.87,GEN,0.917
RTE_004263,2025-03-22 08:21:00,SHP_000943,CR_02,JFK,JED,Dangerous,499.74,20474.74,19.37,11700.11,0.81,1,Economy,Turkish Cargo,10200,0.21,Spring,0.49,CAO,0.912
RTE_015690,2025-08-30 23:13:00,SHP_003469,CR_05,NRT,JED,Heavy,6215.47,48913.0,16.58,7258.6,0.78,1,Standard,Singapore Airlines Cargo,9500,0.46,Summer,0.66,ELI,0.514
